PRODUCT_BID,TICKERCODE,NOTATIONTIME,PRICE_TIMEZONE,DELIVERY_START,DELIVERY_END,PRICE,VOLATILITY,POINT_NAME,VALUE_TYPE_SHORTNAME,DELIVERY_PERIOD_TYPE_SHORTNAME,PRICE_SOURCE_SHORTNAME,PRICE_PROVIDER_SHORTNAME,DELIVERY_PERIOD_TYPE_NAME,VALUE_TYPE_NAME,PRODUCT_NAME,PRICE_TYPE_NAME,DWH_ARC_BATCH_ID,DWH_VALID_FROM,DWH_LOAD_DATE
1000166,PA0003068.6.0,11-07-14 00:00:00,CEST,11-07-14 00:00:00,12-07-14 00:00:00,35.35,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,12-07-14 00:00:00,CEST,12-07-14 00:00:00,13-07-14 00:00:00,34.45,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,246310,14-07-14 22:12:44,17-02-17 10:50:37
1000166,PA0003068.6.0,12-07-14 00:00:00,CEST,12-07-14 00:00:00,13-07-14 00:00:00,34.35,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,17-02-17 10:50:37
1000166,PA0003068.6.0,12-07-14 00:00:00,CEST,12-07-14 00:00:00,13-07-14 00:00:00,34.55,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,17-02-17 10:50:37
1000166,PA0003068.6.0,13-07-14 00:00:00,CEST,13-07-14 00:00:00,14-07-14 00:00:00,34.45,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,246310,14-07-14 22:12:44,01-06-17 14:02:08
1000166,PA0003068.6.0,13-07-14 00:00:00,CEST,13-07-14 00:00:00,14-07-14 00:00:00,34.35,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,13-07-14 00:00:00,CEST,13-07-14 00:00:00,14-07-14 00:00:00,34.55,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,14-07-14 00:00:00,CEST,14-07-14 00:00:00,15-07-14 00:00:00,34.55,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,246310,14-07-14 22:12:44,01-06-17 14:02:08
1000166,PA0003068.6.0,14-07-14 00:00:00,CEST,14-07-14 00:00:00,15-07-14 00:00:00,34.45,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,14-07-14 00:00:00,CEST,14-07-14 00:00:00,15-07-14 00:00:00,34.65,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,15-07-14 00:00:00,CEST,15-07-14 00:00:00,16-07-14 00:00:00,37.05,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,246632,15-07-14 22:08:48,01-06-17 14:02:08
1000166,PA0003068.6.0,15-07-14 00:00:00,CEST,15-07-14 00:00:00,16-07-14 00:00:00,36.95,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,15-07-14 00:00:00,CEST,15-07-14 00:00:00,16-07-14 00:00:00,37.15,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,16-07-14 00:00:00,CEST,16-07-14 00:00:00,17-07-14 00:00:00,36.6,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,246838,16-07-14 22:07:45,21-10-19 14:24:49
1000166,PA0003068.6.0,16-07-14 00:00:00,CEST,16-07-14 00:00:00,17-07-14 00:00:00,36.5,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,21-10-19 14:24:49
1000166,PA0003068.6.0,16-07-14 00:00:00,CEST,16-07-14 00:00:00,17-07-14 00:00:00,36.7,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,21-10-19 14:24:49
1000166,PA0003068.6.0,17-07-14 00:00:00,CEST,17-07-14 00:00:00,18-07-14 00:00:00,36.7,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,247049,17-07-14 22:08:14,01-06-17 14:02:08
1000166,PA0003068.6.0,17-07-14 00:00:00,CEST,17-07-14 00:00:00,18-07-14 00:00:00,36.6,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,17-07-14 00:00:00,CEST,17-07-14 00:00:00,18-07-14 00:00:00,36.8,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,18-07-14 00:00:00,CEST,18-07-14 00:00:00,19-07-14 00:00:00,38.35,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,247265,18-07-14 22:12:43,02-03-17 14:57:36
1000166,PA0003068.6.0,18-07-14 00:00:00,CEST,18-07-14 00:00:00,19-07-14 00:00:00,38.25,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,02-03-17 14:57:36
1000166,PA0003068.6.0,18-07-14 00:00:00,CEST,18-07-14 00:00:00,19-07-14 00:00:00,38.45,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,02-03-17 14:57:36
1000166,PA0003068.6.0,19-07-14 00:00:00,CEST,19-07-14 00:00:00,20-07-14 00:00:00,38,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,17-02-17 10:50:37
1000166,PA0003068.6.0,19-07-14 00:00:00,CEST,19-07-14 00:00:00,20-07-14 00:00:00,38.1,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,247672,21-07-14 22:12:29,17-02-17 10:50:37
1000166,PA0003068.6.0,19-07-14 00:00:00,CEST,19-07-14 00:00:00,20-07-14 00:00:00,38.2,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,17-02-17 10:50:37
1000166,PA0003068.6.0,20-07-14 00:00:00,CEST,20-07-14 00:00:00,21-07-14 00:00:00,38.1,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,247672,21-07-14 22:12:29,01-06-17 14:02:08
1000166,PA0003068.6.0,20-07-14 00:00:00,CEST,20-07-14 00:00:00,21-07-14 00:00:00,38,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,20-07-14 00:00:00,CEST,20-07-14 00:00:00,21-07-14 00:00:00,38.2,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,21-07-14 00:00:00,CEST,21-07-14 00:00:00,22-07-14 00:00:00,38.1,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,247672,21-07-14 22:12:29,01-06-17 14:02:08
1000166,PA0003068.6.0,21-07-14 00:00:00,CEST,21-07-14 00:00:00,22-07-14 00:00:00,38,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,21-07-14 00:00:00,CEST,21-07-14 00:00:00,22-07-14 00:00:00,38.2,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,22-07-14 00:00:00,CEST,22-07-14 00:00:00,23-07-14 00:00:00,37.2,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,247861,22-07-14 22:03:39,01-06-17 14:02:08
1000166,PA0003068.6.0,22-07-14 00:00:00,CEST,22-07-14 00:00:00,23-07-14 00:00:00,37.1,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,22-07-14 00:00:00,CEST,22-07-14 00:00:00,23-07-14 00:00:00,37.3,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,23-07-14 00:00:00,CEST,23-07-14 00:00:00,24-07-14 00:00:00,37.1,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,248126,23-07-14 22:12:49,21-10-19 14:24:49
1000166,PA0003068.6.0,23-07-14 00:00:00,CEST,23-07-14 00:00:00,24-07-14 00:00:00,37,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,21-10-19 14:24:49
1000166,PA0003068.6.0,23-07-14 00:00:00,CEST,23-07-14 00:00:00,24-07-14 00:00:00,37.2,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,21-10-19 14:24:49
1000166,PA0003068.6.0,24-07-14 00:00:00,CEST,24-07-14 00:00:00,25-07-14 00:00:00,37.25,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,248340,24-07-14 22:12:19,01-06-17 14:02:08
1000166,PA0003068.6.0,24-07-14 00:00:00,CEST,24-07-14 00:00:00,25-07-14 00:00:00,37.15,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,24-07-14 00:00:00,CEST,24-07-14 00:00:00,25-07-14 00:00:00,37.35,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,25-07-14 00:00:00,CEST,25-07-14 00:00:00,26-07-14 00:00:00,38.1,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,25-07-14 00:00:00,CEST,25-07-14 00:00:00,26-07-14 00:00:00,37.9,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,25-07-14 00:00:00,CEST,25-07-14 00:00:00,26-07-14 00:00:00,38,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,248549,25-07-14 22:12:28,01-06-17 14:02:08
1000166,PA0003068.6.0,26-07-14 00:00:00,CEST,26-07-14 00:00:00,27-07-14 00:00:00,39.95,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,17-02-17 09:39:07
1000166,PA0003068.6.0,26-07-14 00:00:00,CEST,26-07-14 00:00:00,27-07-14 00:00:00,40.15,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,17-02-17 09:39:07
1000166,PA0003068.6.0,26-07-14 00:00:00,CEST,26-07-14 00:00:00,27-07-14 00:00:00,40.05,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,248947,28-07-14 22:08:33,17-02-17 09:39:07
1000166,PA0003068.6.0,27-07-14 00:00:00,CEST,27-07-14 00:00:00,28-07-14 00:00:00,40.15,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,27-07-14 00:00:00,CEST,27-07-14 00:00:00,28-07-14 00:00:00,40.05,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,248947,28-07-14 22:08:33,01-06-17 14:02:08
1000166,PA0003068.6.0,27-07-14 00:00:00,CEST,27-07-14 00:00:00,28-07-14 00:00:00,39.95,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,28-07-14 00:00:00,CEST,28-07-14 00:00:00,29-07-14 00:00:00,40.35,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,28-07-14 00:00:00,CEST,28-07-14 00:00:00,29-07-14 00:00:00,40.2,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,28-07-14 00:00:00,CEST,28-07-14 00:00:00,29-07-14 00:00:00,40.275,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,248947,28-07-14 22:08:33,01-06-17 14:02:08
1000166,PA0003068.6.0,29-07-14 00:00:00,CEST,29-07-14 00:00:00,30-07-14 00:00:00,41.4,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,29-07-14 00:00:00,CEST,29-07-14 00:00:00,30-07-14 00:00:00,41.2,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,29-07-14 00:00:00,CEST,29-07-14 00:00:00,30-07-14 00:00:00,41.3,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,249160,29-07-14 22:09:35,01-06-17 14:02:08
1000166,PA0003068.6.0,30-07-14 00:00:00,CEST,30-07-14 00:00:00,31-07-14 00:00:00,40.05,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,249380,30-07-14 22:13:13,21-10-19 11:34:36
1000166,PA0003068.6.0,30-07-14 00:00:00,CEST,30-07-14 00:00:00,31-07-14 00:00:00,39.95,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,21-10-19 11:34:36
1000166,PA0003068.6.0,30-07-14 00:00:00,CEST,30-07-14 00:00:00,31-07-14 00:00:00,40.15,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,21-10-19 11:34:36
1000166,PA0003068.6.0,31-07-14 00:00:00,CEST,31-07-14 00:00:00,01-08-14 00:00:00,38.95,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,31-07-14 00:00:00,CEST,31-07-14 00:00:00,01-08-14 00:00:00,39.15,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,31-07-14 00:00:00,CEST,31-07-14 00:00:00,01-08-14 00:00:00,39.05,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,249594,31-07-14 22:09:17,01-06-17 14:02:08
1000166,PA0003068.6.0,01-08-14 00:00:00,CEST,01-08-14 00:00:00,02-08-14 00:00:00,39.225,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,31-07-20 14:09:44
1000166,PA0003068.6.0,01-08-14 00:00:00,CEST,01-08-14 00:00:00,02-08-14 00:00:00,39.425,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,31-07-20 14:09:44
1000166,PA0003068.6.0,01-08-14 00:00:00,CEST,01-08-14 00:00:00,02-08-14 00:00:00,39.325,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,249805,01-08-14 22:13:35,31-07-20 14:09:44
1000166,PA0003068.6.0,02-08-14 00:00:00,CEST,02-08-14 00:00:00,03-08-14 00:00:00,36.4,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,17-02-17 09:39:07
1000166,PA0003068.6.0,02-08-14 00:00:00,CEST,02-08-14 00:00:00,03-08-14 00:00:00,36.6,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,17-02-17 09:39:07
1000166,PA0003068.6.0,02-08-14 00:00:00,CEST,02-08-14 00:00:00,03-08-14 00:00:00,36.5,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,250225,04-08-14 22:08:32,17-02-17 09:39:07
1000166,PA0003068.6.0,03-08-14 00:00:00,CEST,03-08-14 00:00:00,04-08-14 00:00:00,36.5,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,250225,04-08-14 22:08:32,01-06-17 14:02:08
1000166,PA0003068.6.0,03-08-14 00:00:00,CEST,03-08-14 00:00:00,04-08-14 00:00:00,36.6,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,03-08-14 00:00:00,CEST,03-08-14 00:00:00,04-08-14 00:00:00,36.4,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,04-08-14 00:00:00,CEST,04-08-14 00:00:00,05-08-14 00:00:00,37.5,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,250225,04-08-14 22:08:32,01-06-17 14:02:08
1000166,PA0003068.6.0,04-08-14 00:00:00,CEST,04-08-14 00:00:00,05-08-14 00:00:00,37.6,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,04-08-14 00:00:00,CEST,04-08-14 00:00:00,05-08-14 00:00:00,37.4,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,05-08-14 00:00:00,CEST,05-08-14 00:00:00,06-08-14 00:00:00,37.15,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,05-08-14 00:00:00,CEST,05-08-14 00:00:00,06-08-14 00:00:00,37.075,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,250434,05-08-14 22:12:28,01-06-17 14:02:08
1000166,PA0003068.6.0,05-08-14 00:00:00,CEST,05-08-14 00:00:00,06-08-14 00:00:00,37,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,06-08-14 00:00:00,CEST,06-08-14 00:00:00,07-08-14 00:00:00,37.8,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,21-10-19 11:34:36
1000166,PA0003068.6.0,06-08-14 00:00:00,CEST,06-08-14 00:00:00,07-08-14 00:00:00,38,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,21-10-19 11:34:36
1000166,PA0003068.6.0,06-08-14 00:00:00,CEST,06-08-14 00:00:00,07-08-14 00:00:00,37.9,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,250640,06-08-14 22:12:34,21-10-19 11:34:36
1000166,PA0003068.6.0,07-08-14 00:00:00,CEST,07-08-14 00:00:00,08-08-14 00:00:00,37.55,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,07-08-14 00:00:00,CEST,07-08-14 00:00:00,08-08-14 00:00:00,37.65,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,250848,07-08-14 22:07:48,01-06-17 14:02:08
1000166,PA0003068.6.0,07-08-14 00:00:00,CEST,07-08-14 00:00:00,08-08-14 00:00:00,37.75,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,08-08-14 00:00:00,CEST,08-08-14 00:00:00,09-08-14 00:00:00,38.1,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,02-03-17 14:57:36
1000166,PA0003068.6.0,08-08-14 00:00:00,CEST,08-08-14 00:00:00,09-08-14 00:00:00,37.9,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,02-03-17 14:57:36
1000166,PA0003068.6.0,08-08-14 00:00:00,CEST,08-08-14 00:00:00,09-08-14 00:00:00,38,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,251047,08-08-14 22:07:49,02-03-17 14:57:36
1000166,PA0003068.6.0,09-08-14 00:00:00,CEST,09-08-14 00:00:00,10-08-14 00:00:00,37.15,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,17-02-17 08:56:14
1000166,PA0003068.6.0,09-08-14 00:00:00,CEST,09-08-14 00:00:00,10-08-14 00:00:00,37.1,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,17-02-17 08:56:14
1000166,PA0003068.6.0,09-08-14 00:00:00,CEST,09-08-14 00:00:00,10-08-14 00:00:00,37.125,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,251470,11-08-14 22:09:33,17-02-17 08:56:14
1000166,PA0003068.6.0,10-08-14 00:00:00,CEST,10-08-14 00:00:00,11-08-14 00:00:00,37.15,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,10-08-14 00:00:00,CEST,10-08-14 00:00:00,11-08-14 00:00:00,37.1,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,10-08-14 00:00:00,CEST,10-08-14 00:00:00,11-08-14 00:00:00,37.125,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,251470,11-08-14 22:09:33,01-06-17 14:02:08
1000166,PA0003068.6.0,11-08-14 00:00:00,CEST,11-08-14 00:00:00,12-08-14 00:00:00,36.9,,NBP,Low,DY,Arg,LIM,Day,Low,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,11-08-14 00:00:00,CEST,11-08-14 00:00:00,12-08-14 00:00:00,37.1,,NBP,Hgh,DY,Arg,LIM,Day,High,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,300474,06-05-15 17:34:19,01-06-17 14:02:08
1000166,PA0003068.6.0,11-08-14 00:00:00,CEST,11-08-14 00:00:00,12-08-14 00:00:00,37,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,251470,11-08-14 22:09:33,01-06-17 14:02:08
1000166,PA0003068.6.0,12-08-14 00:00:00,CEST,12-08-14 00:00:00,13-08-14 00:00:00,37.8,,NBP,Mid,DY,Arg,LIM,Day,Mid,Natural Gas NBP Forward Index GBPc-Therm-GCV Day,Forward,251686,12-08-14 22:12:38,01-06-17 14:02:08
