PRODUCT_BID,TICKERCODE,NOTATIONTIME,PRICE_TIMEZONE,DELIVERY_START,DELIVERY_END,PRICE,VOLATILITY,POINT_NAME,VALUE_TYPE_SHORTNAME,DELIVERY_PERIOD_TYPE_SHORTNAME,PRICE_SOURCE_SHORTNAME,PRICE_PROVIDER_SHORTNAME,DELIVERY_PERIOD_TYPE_NAME,VALUE_TYPE_NAME,PRODUCT_NAME,PRICE_TYPE_NAME,DWH_ARC_BATCH_ID,DWH_VALID_FROM,DWH_LOAD_DATE
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,22-01-13 00:00:00,CEST,22-01-13 00:00:00,23-01-13 00:00:00,27.667,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,07-06-17 10:49:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,24-01-13 00:00:00,CEST,24-01-13 00:00:00,25-01-13 00:00:00,30.587,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,07-06-17 10:49:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,27-01-13 00:00:00,CEST,27-01-13 00:00:00,28-01-13 00:00:00,25.283,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,07-06-17 10:49:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,29-01-13 00:00:00,CEST,29-01-13 00:00:00,30-01-13 00:00:00,26.075,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-06-17 10:52:29
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,30-01-13 00:00:00,CEST,30-01-13 00:00:00,31-01-13 00:00:00,25.712,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-06-17 10:52:29
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,31-01-13 00:00:00,CEST,31-01-13 00:00:00,01-02-13 00:00:00,25.921,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-06-17 10:52:29
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,01-02-13 00:00:00,CEST,01-02-13 00:00:00,02-02-13 00:00:00,26.056,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,31-07-20 14:26:55
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,04-02-13 00:00:00,CEST,04-02-13 00:00:00,05-02-13 00:00:00,26.332,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-06-17 10:52:29
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,05-02-13 00:00:00,CEST,05-02-13 00:00:00,06-02-13 00:00:00,26.425,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-06-17 10:52:29
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,10-02-13 00:00:00,CEST,10-02-13 00:00:00,11-02-13 00:00:00,25.225,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-06-17 10:52:29
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,12-02-13 00:00:00,CEST,12-02-13 00:00:00,13-02-13 00:00:00,27.488,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-06-17 10:52:29
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,13-02-13 00:00:00,CEST,13-02-13 00:00:00,14-02-13 00:00:00,27.149,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-06-17 10:52:29
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,18-02-13 00:00:00,CEST,18-02-13 00:00:00,19-02-13 00:00:00,27.175,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-06-17 10:52:29
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,20-02-13 00:00:00,CEST,20-02-13 00:00:00,21-02-13 00:00:00,26.944,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-06-17 10:52:29
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,21-02-13 00:00:00,CEST,21-02-13 00:00:00,22-02-13 00:00:00,27.007,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-06-17 10:52:29
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,22-02-13 00:00:00,CEST,22-02-13 00:00:00,23-02-13 00:00:00,29.658,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,05-06-17 10:48:37
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,25-02-13 00:00:00,CEST,25-02-13 00:00:00,26-02-13 00:00:00,26.862,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,05-06-17 10:48:37
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,27-02-13 00:00:00,CEST,27-02-13 00:00:00,28-02-13 00:00:00,26.946,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,04-03-13 00:00:00,CEST,04-03-13 00:00:00,05-03-13 00:00:00,27.429,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,05-06-17 10:48:37
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,05-03-13 00:00:00,CEST,05-03-13 00:00:00,06-03-13 00:00:00,27.987,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,05-06-17 10:48:37
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,09-03-13 00:00:00,CEST,09-03-13 00:00:00,10-03-13 00:00:00,28.675,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,08-03-17 09:13:35
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,11-03-13 00:00:00,CEST,11-03-13 00:00:00,12-03-13 00:00:00,33.045,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,05-06-17 10:48:37
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,12-03-13 00:00:00,CEST,12-03-13 00:00:00,13-03-13 00:00:00,35.143,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,05-06-17 10:48:37
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,14-03-13 00:00:00,CEST,14-03-13 00:00:00,15-03-13 00:00:00,34.386,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,05-06-17 10:48:37
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,15-03-13 00:00:00,CEST,15-03-13 00:00:00,16-03-13 00:00:00,41.705,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 14:24:47
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,19-03-13 00:00:00,CEST,19-03-13 00:00:00,20-03-13 00:00:00,46.447,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 14:24:47
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,20-03-13 00:00:00,CEST,20-03-13 00:00:00,21-03-13 00:00:00,58.518,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,21-03-13 00:00:00,CEST,21-03-13 00:00:00,22-03-13 00:00:00,63.848,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 14:24:47
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,22-03-13 00:00:00,CEST,22-03-13 00:00:00,23-03-13 00:00:00,54.634,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 14:24:47
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,27-03-13 00:00:00,CEST,27-03-13 00:00:00,28-03-13 00:00:00,33.875,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,02-04-13 00:00:00,CEST,02-04-13 00:00:00,03-04-13 00:00:00,32.188,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 14:24:47
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,05-04-13 00:00:00,CEST,05-04-13 00:00:00,06-04-13 00:00:00,33.162,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,07-03-17 14:43:26
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,09-04-13 00:00:00,CEST,09-04-13 00:00:00,10-04-13 00:00:00,29.018,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 13:58:51
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,10-04-13 00:00:00,CEST,10-04-13 00:00:00,11-04-13 00:00:00,28.383,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,11-04-13 00:00:00,CEST,11-04-13 00:00:00,12-04-13 00:00:00,27.725,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 13:58:51
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,12-04-13 00:00:00,CEST,12-04-13 00:00:00,13-04-13 00:00:00,28.038,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 13:58:51
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,17-04-13 00:00:00,CEST,17-04-13 00:00:00,18-04-13 00:00:00,27.019,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,24-04-13 00:00:00,CEST,24-04-13 00:00:00,25-04-13 00:00:00,26.275,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,29-04-13 00:00:00,CEST,29-04-13 00:00:00,30-04-13 00:00:00,34.714,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 13:58:51
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,03-05-13 00:00:00,CEST,03-05-13 00:00:00,04-05-13 00:00:00,38.592,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 13:14:02
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,06-05-13 00:00:00,CEST,06-05-13 00:00:00,07-05-13 00:00:00,35.533,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 13:14:02
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,08-05-13 00:00:00,CEST,08-05-13 00:00:00,09-05-13 00:00:00,26.671,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,10-05-13 00:00:00,CEST,10-05-13 00:00:00,11-05-13 00:00:00,26.513,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,07-03-17 09:28:04
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,13-05-13 00:00:00,CEST,13-05-13 00:00:00,14-05-13 00:00:00,27.175,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 13:14:02
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,28-05-13 00:00:00,CEST,28-05-13 00:00:00,29-05-13 00:00:00,26.905,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:55:18
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,29-05-13 00:00:00,CEST,29-05-13 00:00:00,30-05-13 00:00:00,27.159,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,05-06-13 00:00:00,CEST,05-06-13 00:00:00,06-06-13 00:00:00,27.044,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,11-06-13 00:00:00,CEST,11-06-13 00:00:00,12-06-13 00:00:00,27.027,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:55:18
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,13-06-13 00:00:00,CEST,13-06-13 00:00:00,14-06-13 00:00:00,26.435,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:55:18
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,16-06-13 00:00:00,CEST,16-06-13 00:00:00,17-06-13 00:00:00,26.75,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:55:18
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,17-06-13 00:00:00,CEST,17-06-13 00:00:00,18-06-13 00:00:00,27.073,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:55:18
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,18-06-13 00:00:00,CEST,18-06-13 00:00:00,19-06-13 00:00:00,26.557,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:55:18
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,19-06-13 00:00:00,CEST,19-06-13 00:00:00,20-06-13 00:00:00,27.076,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,25-06-13 00:00:00,CEST,25-06-13 00:00:00,26-06-13 00:00:00,27.067,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:16:57
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,26-06-13 00:00:00,CEST,26-06-13 00:00:00,27-06-13 00:00:00,29.033,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,28-06-13 00:00:00,CEST,28-06-13 00:00:00,29-06-13 00:00:00,26.122,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:16:57
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,02-07-13 00:00:00,CEST,02-07-13 00:00:00,03-07-13 00:00:00,26.573,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:16:57
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,04-07-13 00:00:00,CEST,04-07-13 00:00:00,05-07-13 00:00:00,26.454,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:16:57
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,05-07-13 00:00:00,CEST,05-07-13 00:00:00,06-07-13 00:00:00,26.401,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:16:57
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,08-07-13 00:00:00,CEST,08-07-13 00:00:00,09-07-13 00:00:00,25.977,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:16:57
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,09-07-13 00:00:00,CEST,09-07-13 00:00:00,10-07-13 00:00:00,27.304,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:16:57
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,10-07-13 00:00:00,CEST,10-07-13 00:00:00,11-07-13 00:00:00,26.608,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,15-07-13 00:00:00,CEST,15-07-13 00:00:00,16-07-13 00:00:00,26.567,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:16:57
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,16-07-13 00:00:00,CEST,16-07-13 00:00:00,17-07-13 00:00:00,26.417,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:16:57
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,17-07-13 00:00:00,CEST,17-07-13 00:00:00,18-07-13 00:00:00,26.548,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,19-07-13 00:00:00,CEST,19-07-13 00:00:00,20-07-13 00:00:00,26.425,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-03-17 16:08:31
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,26-07-13 00:00:00,CEST,26-07-13 00:00:00,27-07-13 00:00:00,26.506,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,06-03-17 16:08:31
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,30-07-13 00:00:00,CEST,30-07-13 00:00:00,31-07-13 00:00:00,26.348,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:16:57
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,31-07-13 00:00:00,CEST,31-07-13 00:00:00,01-08-13 00:00:00,26.079,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,01-08-13 00:00:00,CEST,01-08-13 00:00:00,02-08-13 00:00:00,26.226,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,31-07-20 14:26:55
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,05-08-13 00:00:00,CEST,05-08-13 00:00:00,06-08-13 00:00:00,26.044,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:16:57
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,09-08-13 00:00:00,CEST,09-08-13 00:00:00,10-08-13 00:00:00,26.067,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,03-03-17 15:33:35
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,14-08-13 00:00:00,CEST,14-08-13 00:00:00,15-08-13 00:00:00,26.223,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,22-10-19 08:16:12
1567591,NORD.GAS.NORDIC.WITHINDAY#Close,15-08-13 00:00:00,CEST,15-08-13 00:00:00,16-08-13 00:00:00,26.029,,NP System,Cls,DY,NP,LIM,Day,Close,Natural Gas NP System Forward Unknown EUR-MWh-GCV Day,Forward,284239,04-02-15 06:32:21,02-06-17 12:16:57
